,ATR,MACD_Line,Signal_Line,MACD_Histogram,Daily_Return,Upper_Band,Lower_Band,Simple_Moving_Avg,Adj Close,prediction
819,0.49808829171317165,-0.0067469462220799414,0.03428648629210766,-0.041033432514187604,-0.12099747457141596,187.12607753819532,184.88776523524217,186.00692138671874,185.80990600585935,185.65969070205713
820,0.4820164271763393,0.024950195201512315,0.032419228073988594,-0.007469032872476279,0.1995526407548187,187.1115073624917,184.88740468584814,185.99945602416992,186.18069458007807,186.1872761439736
821,0.464874267578125,0.03907427018071985,0.033750236495334845,0.0053240336853850045,-0.07019606872508133,187.0602955843426,184.89101667151675,185.97565612792968,186.0500030517578,185.94842471714787
822,0.4784469604492147,0.03613374256846669,0.034226937709961214,0.001906804858505473,-0.09137230107866268,187.01484593441293,184.88346644351677,185.94915618896485,185.8800048828125,185.87776379386995
823,0.41701834542410715,0.027076385838881833,0.03279682733574534,-0.005720441496863508,-0.042768608202770064,186.97208144511524,184.8712809816426,185.92168121337892,185.80050659179688,185.86690980137783
824,0.40844617571149555,0.028804445090798936,0.031998350886756066,-0.0031939057959571304,0.06161807437234934,186.90960788551376,184.87675380882217,185.89318084716797,185.9149932861328,185.96461283788756
825,0.39114706856863635,0.026639734270816007,0.030926627563568055,-0.004286893292752048,-0.02151159808356784,186.8316678769361,184.88919393947012,185.8604309082031,185.875,185.8363028934704
826,0.38393184116908075,0.01613661283630563,0.02796862461811557,-0.01183201178180994,-0.05734924029087152,186.60095918508495,184.99465238718068,185.7978057861328,185.76840209960935,185.6855546262861
827,0.3825029645647301,0.015828064820226473,0.025540512658537753,-0.00971244783831128,0.05468799668293389,186.4864180612569,185.0411927175517,185.7638053894043,185.8699951171875,185.77948505797377
828,0.3552889142717573,0.005036405457389037,0.02143969121830801,-0.016403285760918974,-0.06993577631583259,186.3268551827059,185.1147555350675,185.7208053588867,185.7400054931641,185.56072354157837
829,0.32457406180244724,0.010076593665900191,0.019167071707826448,-0.009090478041926257,0.09146729428093359,186.3440896120709,185.12151097386663,185.73280029296876,185.90989685058597,185.79017572821166
830,0.30528804234094764,0.027480254166789564,0.020829708199619074,0.00665054596717049,0.091498614839991,186.38283075957398,185.12326970429322,185.7530502319336,186.0800018310547,185.90465090685635
831,0.3217163085937358,0.07152276851192596,0.03096832026208045,0.04055444824984551,0.20695470473448552,186.4883474253585,185.12426396380167,185.8063056945801,186.4651031494141,186.28405359649523
832,0.31885855538503244,0.09612004715711464,0.04399866564108729,0.052121381516027354,-0.06113659401173477,186.53542362808167,185.18479884506286,185.86011123657227,186.35110473632807,186.12915365546445
833,0.30635833740232954,0.10942104668225738,0.05708314184932131,0.05233790483293607,-0.03279371500465311,186.55584737932924,185.26387460553406,185.90986099243165,186.2899932861328,186.22638295213372
834,0.30278669084820414,0.1425269615879472,0.0741719057970465,0.0683550557909007,0.1610408838745636,186.52214049796197,185.4644409229365,185.99329071044923,186.58999633789065,186.6254672126768
835,0.2985011509486526,0.18040151282210104,0.09541782720205741,0.08498368562004363,0.09110786873989252,186.64509422496766,185.46047675891904,186.05278549194335,186.75999450683597,186.72973015747723
836,0.29778725760322644,0.2255937482627246,0.12145301141419085,0.10414073684853375,0.11796230614917746,186.81847717091532,185.4111141987136,186.11479568481445,186.9803009033203,186.9612345306943
837,0.30207279750278004,0.24524369931552314,0.1462111489944573,0.09903255032106584,-0.08840421216325112,186.9227234139871,185.3938674673606,186.15829544067384,186.81500244140625,186.7823292360934
838,0.3035027640206331,0.24268727020691472,0.16550637323694878,0.07718089696996594,-0.10170620074575476,186.9773148449287,185.398275670208,186.18779525756835,186.625,186.6962060930202
839,0.31541660853793424,0.22954297545825852,0.17831369368121075,0.051229281777047775,-0.05626026927747496,187.00509583205022,185.44150450974664,186.22330017089843,186.5200042724609,186.6464423721505
840,0.3245598929268872,0.2451947087072881,0.19168989668642622,0.05350481202086188,0.19198651807645906,187.09241715467496,185.42392348253205,186.2581703186035,186.8780975341797,186.9766842834809
841,0.3309882027762135,0.22370431172785743,0.19809277969471248,0.02561153203314495,-0.20767122853688758,187.11450986439186,185.4458310169558,186.28017044067383,186.4900054931641,186.41677170528436
842,0.33748081752230924,0.2234622893524545,0.2031666816262609,0.0202956077261936,0.1286879871874591,187.1577768962746,185.4875630695457,186.32266998291016,186.72999572753903,186.7963532220784
843,0.35355268205914364,0.18602543194145937,0.19973843168930058,-0.013712999747841209,-0.2329553732911993,187.14588681474845,185.5489023087867,186.34739456176757,186.2949981689453,186.2320734896161
844,0.36069597516740665,0.17411838284016312,0.1946144219194731,-0.02049603907930997,0.13150922976756796,187.15448286237736,185.60280626115778,186.37864456176757,186.5399932861328,186.6102211468374
845,0.34335327148437095,0.1536322329920381,0.1864179841339861,-0.03278575114194801,-0.0616437431723349,187.14492182246144,185.66736760624948,186.40614471435546,186.4250030517578,186.35261592523634
846,0.34156799316405845,0.14340948096773332,0.17781628350073556,-0.03440680253300224,0.05095948459055144,187.11970570694447,185.7677439390516,186.44372482299804,186.5200042724609,186.49121296273984
847,0.3490687779017837,0.14270034022007394,0.17079309484460325,-0.028092754624529315,0.060046916766731684,187.10552619175056,185.85812432094477,186.48182525634766,186.6320037841797,186.56426003105526
848,0.396925789969304,0.0773384497283871,0.15210216582136005,-0.07476371609297294,-0.42436850606014653,187.08663379642337,185.88701580074462,186.486824798584,185.83999633789065,185.75490313575335
849,0.5512106759207508,0.13852384872080847,0.14938650240124973,-0.010862653680441259,0.7640971787168382,187.18390243836103,185.92475692443196,186.5543296813965,187.25999450683597,187.438006916845
850,0.6176387241908442,0.11548118788545025,0.14260543949808985,-0.027124251612639594,-0.4645920873162068,187.16453097549035,185.97512814316198,186.56982955932617,186.38999938964844,186.01918287633455
851,0.6299743652343689,0.06739379879394392,0.12756311135726067,-0.06016931256331676,-0.19314373707303156,187.1889479695212,185.90720071211942,186.5480743408203,186.02999877929688,186.08586390885858
852,0.6462740216936324,0.05368814400176802,0.11278811788616215,-0.05909997388439413,0.16669589429236797,187.18912821005244,185.9059203128968,186.54752426147462,186.3401031494141,186.46003057430343
853,0.6409247262137195,0.04751512403839797,0.09973351911660933,-0.052218395078211355,0.03482644303933746,187.18717544555375,185.9193736267119,186.55327453613282,186.40499877929688,186.34852369971202
854,0.6386380876813534,0.056097586896328266,0.09100633267255312,-0.03490874577622485,0.09388323966839085,187.1865695786928,185.91898004288925,186.55277481079102,186.5800018310547,186.49995909868045
855,0.6436386108398396,0.0725532098510655,0.08731570810825559,-0.014762498257190088,0.069677822669445,187.18101634169588,185.91953450058926,186.55027542114257,186.7100067138672,186.5801593804134
856,0.6796449933733238,0.13726762229009637,0.09730609094462375,0.03996153134547262,0.35348314476348897,187.27599364068237,185.86352662298953,186.56976013183595,187.3699951171875,187.22226365682508
857,0.7014312744140605,0.2558080310049604,0.1290064789566911,0.12680155204826932,0.4643274796652719,187.6666994231926,185.61532114565506,186.64101028442383,188.2400054931641,187.94445158547197
858,0.766430446079795,0.2827457546937353,0.15975433410409995,0.12299142058963536,-0.4196815352040528,187.76973461689835,185.59478564677352,186.68226013183593,187.4499969482422,187.03803314468396
859,0.8202013288225406,0.25994531254053754,0.17979252979138746,0.08015278274915008,-0.2720696266411582,187.7937585067547,185.6127615738117,186.7032600402832,186.94000244140625,186.99053026303966
860,0.8299865722656209,0.21997364117049756,0.1878287520672095,0.032144889103288055,-0.12838637532343045,187.7817463178934,185.60696370407925,186.69435501098633,186.6999969482422,186.87277992083017
861,0.8380584716796814,0.17059505990704338,0.18438201363517628,-0.013786953728132906,-0.10444138651151125,187.78192339890728,185.60828656203023,186.69510498046876,186.5050048828125,186.63485622785512
862,0.7841295514787865,0.1399197200600213,0.1754895549201453,-0.03556983486012402,0.06691597140817684,187.7771603692582,185.60303067078084,186.69009552001953,186.6298065185547,186.68971203742555
